UF;Código Municípios ;Cod Munic;Município;Código IBGE;Portaria;Cod Cultura;cultura Código;Cultura;Ciclo;Cod Solo;Solo;URL;CAD;02/01/2019;12/01/2019;22/01/2019;02/02/2019;12/02/2019;22/02/2019;02/03/2019;12/03/2019;22/03/2019;02/04/2019;12/04/2019;22/04/2019;02/05/2019;12/05/2019;22/05/2019;02/06/2019;12/06/2019;22/06/2019;02/07/2019;12/07/2019;22/07/2019;02/08/2019;12/08/2019;22/08/2019;02/09/2019;12/09/2019;22/09/2019;02/10/2019;12/10/2019;22/10/2019;02/11/2019;12/11/2019;22/11/2019;02/12/2019;12/12/2019;22/12/2019
RS;#N/A;22301;TRÊS DE MAIO;4321808;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;20;20;20;20;20;20;30;40
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;40
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;30;40
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22387;ARATIBA;4300901;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;30;40;0
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;20;20;20;20;20;30
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;20;20;20;20;20;20;20;20
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;20;30;30;40;0
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;20;20;20;20;20;20;30;40
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;20;20;20;30;40;0
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;20;20;20;20;20;20;30;0
RS;#N/A;22404;ARROIO DO TIGRE;4301206;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;30;30
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;40
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;30;0
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22466;ERVAL GRANDE;4307203;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;40;40;40;0
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;30;30;30;40
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;30;40;40;0;0
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;20;30;30;30;0
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;40
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;30;30;30;30;40;0;0
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;20;20;20;20;30;40;0
RS;#N/A;22473;CRISSIUMAL;4306007;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;30;40
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;20;30;40
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;20;20;20;20;20;20;20;30
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;20
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;20;20;20;20;30;30;0
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;40
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;20;20;20;20;20;30;40;0
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;20;20;20;20;20;20;30;0
RS;#N/A;22552;ESTRELA;4307807;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;20;20;20;20;20;30;40
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;30
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;30;40;0
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;30
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;30;0;0
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;30;40
RS;#N/A;22569;ESPUMOSO;4307500;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;30
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;30
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;20;40
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;20;20;20;20;20;20;30;0
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;30
RS;#N/A;22583;ITATIBA DO SUL;4310702;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;20;20;20;20;20;20
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2001/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;0;0
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2001/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;40;30;30;30;30;30;40
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2001;Soja;Grupo I;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2001/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;30;20;30;30
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2002/getCadFinal.json;"28,8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;40;0;0
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2002/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;30;40;0
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2002;Soja;Grupo II;3;ARGILOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/3/2002/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;20;30;20;30;40
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;1;ARENOSO;http://sisdagro.inmet.gov.br/sisdagro/app/solo/1/2003/getCadFinal.json;"51,2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40;40;40;40;0;0;0
RS;#N/A;22758;GUARANI DAS MISSÕES;4309506;port.76_19-07-2019;"1,20167E+13";2003;Soja;Grupo III;2;TEXTURA MÉDIA;http://sisdagro.inmet.gov.br/sisdagro/app/solo/2/2003/getCadFinal.json;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;30;30;30;30;30;30;40;0
